,win,nomination
tt1397280,1,3
tt1397514,7,4
tt1398426,28,40
tt1399103,10,42
tt1399683,63,131
tt1401143,12,2
tt1401152,0,0
tt1402488,3,9
tt1403177,1,1
tt1403865,38,169
tt1403981,4,5
tt1403988,0,0
tt1405365,0,0
tt1405810,29,24
tt1407061,1,11
tt1407084,0,0
tt1408101,7,59
tt1408253,1,7
tt1409024,1,13
tt1410051,0,0
tt1410063,15,16
tt1411238,2,7
tt1411250,0,0
tt1411664,1,6
tt1411697,5,18
tt1411704,0,0
tt1412386,4,22
tt1412528,0,0
tt1413492,0,0
tt1413495,0,0
tt1414382,0,0
tt1415283,1,2
tt1416801,0,0
tt1418377,0,0
tt1421051,4,8
tt1422020,1,1
tt1422032,22,17
tt1422136,7,1
tt1423894,18,19
tt1423995,0,0
tt1424310,7,13
tt1424381,2,4
tt1424797,28,15
tt1426329,1,3
tt1427298,14,2
tt1428538,3,4
tt1430132,2,11
tt1430607,3,23
tt1430612,0,0
tt1430615,0,0
tt1430626,0,0
tt1431045,28,78
tt1431181,23,57
tt1433108,0,0
tt1433810,1,3
tt1433811,0,0
tt1433822,0,0
tt1434435,0,0
tt1434447,1,6
tt1435513,0,0
tt1436045,15,28
tt1436562,3,31
tt1436568,0,0
tt1437358,9,22
tt1438173,0,0
tt1438176,2,8
tt1438254,0,0
tt1438298,9,21
tt1439572,3,3
tt1440129,4,16
tt1440161,0,0
tt1440232,0,0
tt1440292,6,17
tt1440345,19,17
tt1440728,0,0
tt1440732,0,0
tt1441326,22,74
tt1441395,23,111
tt1441912,1,8
tt1441940,10,19
tt1441951,4,5
tt1441952,0,0
tt1441953,5,7
tt1446192,14,32
tt1446714,6,47
tt1447500,12,4
tt1447508,4,11
tt1447972,0,0
tt1448755,2,8
tt1449283,2,25
tt1450321,9,14
tt1452628,0,0
tt1453405,9,58
tt1454029,79,121
tt1454468,238,187
tt1456472,19,20
tt1456635,1,13
tt1456941,8,14
tt1457765,0,0
tt1457767,15,22
tt1458169,2,4
tt1458175,0,0
tt1462041,0,0
tt1462667,0,0
tt1462758,16,33
tt1462769,1,8
tt1462900,68,72
tt1464174,0,0
tt1464540,1,1
tt1464580,3,11
tt1464763,0,0
tt1465487,2,9
tt1465522,10,14
tt1465533,0,0
tt1467304,8,3
tt1468846,0,0
tt1469304,5,11
tt1470023,0,0
tt1470827,14,14
tt1472584,0,0
tt1473832,2,6
tt1474276,10,5
tt1477076,0,0
tt1477834,2,39
tt1477837,1,4
tt1477855,1,5
tt1478338,25,72
tt1478839,0,0
tt1478964,19,39
tt1480295,0,0
tt1480656,3,14
tt1481572,1,3
tt1482459,4,8
tt1483013,1,17
tt1483797,1,3
tt1483831,17,15
tt1485796,17,32
tt1486185,0,0
tt1486190,3,3
tt1486192,0,0
tt1486193,0,0
tt1486834,2,8
tt1487118,0,0
tt1488555,0,0
tt1488606,0,0
tt1489887,24,59
tt1489889,2,8
tt1490017,72,67
tt1491044,0,0
tt1496025,0,0
tt1496422,5,12
tt1498569,0,0
tt1499658,3,13
tt1499666,8,7
tt1502397,3,14
tt1502404,1,6
tt1502407,3,26
tt1502712,8,5
tt1504320,108,206
tt1506999,0,0
tt1508675,15,34
tt1509767,0,0
tt1512235,0,0
tt1512685,0,0
tt1514041,1,3
tt1515091,3,11
tt1517260,1,2
tt1517451,95,280
tt1517489,0,0
tt1518812,7,14
tt1519461,0,0
tt1520498,0,0
tt1521197,7,12
tt1523483,1,2
tt1524137,0,0
tt1524575,0,0
tt1524930,1,3
tt1525366,4,11
tt1525890,0,0
tt1527186,35,95
tt1527788,18,17
tt1528071,4,4
tt1528100,0,0
tt1528313,0,0
tt1528854,1,4
tt1529572,1,3
tt1530509,1,5
tt1531663,0,0
tt1531901,2,7
tt1532503,36,30
tt1532957,17,15
tt1533749,0,0
tt1534085,0,0
tt1535108,1,10
tt1535109,16,154
tt1535438,2,5
tt1535612,0,0
tt1535616,1,5
tt1535970,0,0
tt1536044,1,2
tt1536048,4,6
tt1536410,0,0
tt1536537,0,0
tt1538403,6,11
tt1540011,3,7
tt1540128,0,0
tt1540133,17,29
tt1540741,1,1
tt1541160,0,0
tt1542344,23,150
tt1542768,0,0
tt1544608,1,2
tt1545660,0,0
tt1545754,0,0
tt1545759,1,4
tt1547234,1,4
tt1549572,7,14
tt1549920,1,2
tt1550312,9,19
tt1552224,0,0
tt1554091,5,10
tt1555064,1,8
tt1555149,45,19
tt1558877,12,13
tt1559547,0,0
tt1560139,13,9
tt1560220,0,0
tt1560747,75,187
tt1560985,2,3
tt1562871,16,9
tt1562872,32,22
tt1563738,1,2
tt1563742,3,7
tt1564349,4,4
tt1564367,5,13
tt1564585,0,0
tt1564777,0,0
tt1565958,2,4
tt1567437,3,4
tt1567448,1,7
tt1567609,0,0
tt1568338,0,0
tt1568346,27,91
tt1568911,15,77
tt1568921,12,6
tt1570728,4,23
tt1570989,5,8
tt1571222,18,28
tt1571234,3,3
tt1571249,4,12
tt1572311,9,4
tt1572315,2,7
tt1572491,11,21
tt1573072,5,6
tt1575694,0,0
tt1577061,0,0
tt1578275,0,0
tt1578882,0,0
tt1581835,1,6
tt1582248,0,0
tt1582507,1,3
tt1583420,0,0
tt1583421,1,12
tt1586265,0,0
tt1586752,0,0
tt1587310,12,43
tt1588170,17,19
tt1588173,2,10
tt1588334,0,0
tt1588337,20,30
tt1588398,5,29
tt1588895,11,25
tt1590089,9,17
tt1590193,0,0
tt1591095,8,15
tt1591479,1,7
tt1592281,3,19
tt1592525,0,0
tt1592873,0,0
tt1594562,2,5
tt1594918,1,6
tt1595656,5,10
tt1596343,9,21
tt1596345,1,1
tt1596346,2,12
tt1596350,1,6
tt1596363,37,81
tt1596365,5,14
tt1597522,0,0
tt1598642,0,0
tt1598778,2,14
tt1598822,2,8
tt1598828,1,1
tt1598873,0,0
tt1599348,1,7
tt1600195,2,3
tt1600196,4,5
tt1600524,6,15
tt1601913,2,8
tt1602098,19,43
tt1602472,1,1
tt1602613,14,20
tt1602620,83,108
tt1603257,0,0
tt1604171,0,0
tt1605630,1,4
tt1605717,13,18
tt1605783,26,103
tt1606180,0,0
tt1606378,5,8
tt1606384,1,2
tt1606389,3,14
tt1606392,5,22
tt1608290,7,17
tt1609479,0,0
tt1610452,13,16
tt1610996,14,4
tt1611224,0,0
tt1612774,5,3
tt1613750,12,14
tt1614989,8,17
tt1615065,0,0
tt1615147,8,24
tt1615160,0,0
tt1615918,2,1
tt1616195,5,17
tt1617661,4,16
tt1618434,1,6
tt1618442,0,0
tt1619029,45,165
tt1620680,5,15
tt1620719,54,16
tt1620933,11,12
tt1620935,1,3
tt1620981,2,6
tt1621039,0,0
tt1621045,3,14
tt1622547,0,0
tt1622979,2,6
tt1623205,6,31
tt1623288,19,46
tt1625346,3,33
tt1626146,2,6
tt1628841,3,17
tt1629374,0,0
tt1629391,0,0
tt1629757,0,0
tt1630036,2,3
tt1631867,11,38
tt1632547,5,2
tt1632708,1,5
tt1633356,0,0
tt1634013,1,2
tt1634106,1,7
tt1634121,1,5
tt1634122,0,0
tt1634136,0,0
tt1636826,0,0
tt1637688,0,0
tt1637706,0,0
tt1637725,13,28
tt1638002,0,0
tt1638355,7,5
tt1639084,0,0
tt1639426,13,13
tt1640459,1,4
tt1640548,2,6
tt1640711,0,0
tt1641638,1,2
tt1643222,11,15
tt1645080,1,2
tt1645131,2,2
tt1645155,1,2
tt1645170,1,1
tt1646959,18,16
tt1646971,15,61
tt1646980,0,0
tt1646987,2,3
tt1647668,1,2
tt1648112,0,0
tt1648179,0,0
tt1648190,0,0
tt1648216,2,2
tt1649419,28,70
tt1649443,2,11
tt1649444,2,8
tt1650043,2,5
tt1650048,20,54
tt1650062,11,70
tt1650554,1,9
tt1653665,2,3
tt1653690,0,0
tt1654523,3,3
tt1655420,18,64
tt1655441,1,10
tt1655442,162,204
tt1655460,0,0
tt1656186,0,0
tt1656190,0,0
tt1656192,0,0
tt1657299,1,1
tt1657507,2,5
tt1658801,1,10
tt1658837,1,6
tt1659337,19,50
tt1659338,0,0
tt1659343,0,0
tt1661199,8,37
tt1661275,1,7
tt1661382,1,1
tt1661420,7,22
tt1661820,2,3
tt1663143,0,0
tt1663202,92,188
tt1663207,0,0
tt1663662,7,48
tt1666185,0,0
tt1666186,0,0
tt1666801,1,8
tt1667310,0,0
tt1667353,2,9
tt1667355,1,2
tt1667889,2,11
tt1668191,6,10
tt1668200,5,5
tt1670345,1,3
tt1673434,21,15
tt1673697,27,26
tt1673702,1,6
tt1674771,0,0
tt1674773,6,18
tt1674784,0,0
tt1675192,42,46
tt1675434,38,40
tt1677720,11,55
tt1679335,4,36
tt1680045,0,0
tt1680114,23,23
tt1682180,4,45
tt1683526,8,4
tt1684233,0,0
tt1686039,0,0
tt1686821,0,0
tt1687901,4,2
tt1690953,12,66
tt1691916,2,2
tt1691917,0,0
tt1692486,7,20
tt1694020,0,0
tt1694542,1,7
tt1698641,1,8
tt1698648,0,0
tt1699231,0,0
tt1700841,1,26
tt1700844,4,13
tt1701210,0,0
tt1701990,0,0
tt1702014,27,22
tt1702425,3,8
tt1702439,3,7
tt1703148,4,23
tt1703199,1,1
tt1703957,1,6
tt1704573,10,19
tt1705772,1,7
tt1705786,12,19
tt1705952,0,0
tt1706593,2,7
tt1706620,34,105
tt1707386,85,177
tt1708532,7,2
tt1709143,0,0
tt1711425,1,1
tt1711525,1,1
tt1712159,0,0
tt1712170,0,0
tt1712192,0,0
tt1712261,0,0
tt1713476,1,1
tt1714203,2,5
tt1714206,9,32
tt1714208,12,4
tt1714209,5,7
tt1714210,23,23
tt1714915,9,44
tt1715336,0,0
tt1715873,0,0
tt1716772,2,4
tt1716777,0,0
tt1718199,14,21
tt1718924,0,0
tt1720616,0,0
tt1723121,4,17
tt1723811,50,94
tt1724970,0,0
tt1725986,0,0
tt1726592,0,0
tt1726669,9,21
tt1727388,5,30
tt1727770,0,0
tt1727776,0,0
tt1727824,47,80
tt1729637,17,11
tt1730768,2,3
tt1731141,1,6
tt1731697,1,3
tt1731701,0,0
tt1734110,4,8
tt1734493,0,0
tt1735485,3,1
tt1735898,13,33
tt1736633,19,20
tt1740047,0,0
tt1740707,12,13
tt1741243,0,0
tt1741273,2,3
tt1742044,4,2
tt1742334,2,5
tt1742336,2,8
tt1742650,2,2
tt1745787,29,25
tt1747958,0,0
tt1748122,36,122
tt1748179,0,0
tt1748197,0,0
tt1748207,1,8
tt1748227,0,0
tt1753383,0,0
tt1753496,0,0
tt1754656,8,15
tt1756476,36,5
tt1756750,12,16
tt1756799,0,0
tt1756851,0,0
tt1757742,0,0
tt1757746,0,0
tt1758595,2,2
tt1758692,9,7
tt1758795,0,0
tt1758810,0,0
tt1758830,2,11
tt1760967,2,5
tt1762399,0,0
tt1763264,0,0
tt1763303,0,0
tt1764183,4,6
tt1764234,3,9
tt1764651,4,5
tt1766094,0,0
tt1767354,0,0
tt1767372,0,0
tt1767382,1,3
tt1770734,8,9
tt1772240,1,2
tt1772250,2,7
tt1772264,1,1
tt1772288,1,4
tt1772341,33,42
tt1772424,9,5
tt1777034,0,0
tt1778304,1,6
tt1780762,0,0
tt1780798,0,0
tt1781769,33,53
tt1781827,0,0
tt1781922,2,1
tt1783232,0,0
tt1783732,2,6
tt1784575,12,1
tt1785635,0,0
tt1787988,7,16
tt1788391,3,18
tt1790809,1,13
tt1790864,4,12
tt1790885,85,174
tt1790886,2,4
tt1791528,15,98
tt1791614,0,0
tt1791682,1,3
tt1795702,3,8
tt1797504,2,2
tt1798188,6,11
tt1798243,1,1
tt1798603,1,2
tt1798684,0,0
tt1798709,83,186
tt1800241,69,227
tt1800246,1,2
tt1800302,1,5
tt1800741,0,0
tt1801051,1,3
tt1801552,0,0
tt1802197,2,2
tt1807950,2,1
tt1808197,0,0
tt1808223,1,3
tt1809398,14,33
tt1810683,0,0
tt1810697,0,0
tt1814621,0,0
tt1815862,3,8
tt1816518,14,15
tt1817081,0,0
tt1817273,5,22
tt1817771,0,0
tt1821480,23,18
tt1821549,29,168
tt1821593,22,20
tt1821641,10,12
tt1821658,1,5
tt1821694,0,0
tt1821700,0,0
tt1823664,3,18
tt1823672,0,0
tt1825157,1,11
tt1825683,114,280
tt1826590,0,0
tt1827487,21,33
tt1827512,9,31
tt1828995,1,3
tt1829012,0,0
tt1832382,89,50
tt1833116,0,0
tt1833673,20,17
tt1833844,16,16
tt1836808,1,8
tt1836944,0,0
tt1837703,2,3
tt1837709,0,0
tt1838544,0,0
tt1838603,0,0
tt1839492,1,11
tt1839494,1,6
tt1839596,36,19
tt1839654,0,0
tt1840309,7,11
tt1840417,1,3
tt1841642,0,0
tt1843866,5,52
tt1846589,0,0
tt1847731,10,6
tt1849718,24,31
tt1850397,0,0
tt1850457,0,0
tt1853728,58,158
tt1853739,11,20
tt1854236,4,14
tt1854513,48,56
tt1854564,3,5
tt1855199,3,10
tt1855325,2,6
tt1856101,99,158
tt1859446,5,7
tt1859650,2,5
tt1860213,2,11
tt1860242,0,0
tt1860353,1,13
tt1860357,4,15
tt1862079,8,18
tt1865505,11,26
tt1865569,0,0
tt1866249,18,64
tt1869347,2,1
tt1869716,1,7
tt1872181,4,30
tt1872194,3,9
tt1872818,0,0
tt1876277,0,0
tt1877832,16,48
tt1878841,0,0
tt1878870,8,29
tt1879032,0,0
tt1880399,0,0
tt1881002,1,4
tt1883180,5,28
tt1883367,1,3
tt1886493,0,0
tt1891755,0,0
tt1893256,0,0
tt1894476,1,8
tt1895315,11,12
tt1895587,124,143
tt1899353,8,13
tt1901024,0,0
tt1904996,0,0
tt1905040,1,1
tt1905041,10,22
tt1907668,15,45
tt1911553,0,0
tt1911644,1,11
tt1911658,0,0
tt1911662,0,0
tt1912398,0,0
tt1915581,9,14
tt1920849,1,2
tt1921064,9,4
tt1921149,2,10
tt1922685,0,0
tt1922777,3,14
tt1924394,7,10
tt1924396,25,26
tt1924429,3,3
tt1924435,0,0
tt1925421,24,22
tt1925431,0,0
tt1926313,1,1
tt1928330,0,0
tt1928340,1,2
tt1929263,1,5
tt1931435,0,0
tt1931533,3,21
tt1931602,0,0
tt1932718,0,0
tt1932767,3,8
tt1934231,6,9
tt1935179,15,39
tt1935194,0,0
tt1935859,2,12
tt1935896,2,1
tt1935897,0,0
tt1935902,0,0
tt1937118,0,0
tt1937149,3,10
tt1937264,4,1
tt1937390,14,30
tt1939659,6,7
tt1945084,0,0
tt1948150,9,5
tt1950186,25,89
tt1950235,0,0
tt1951181,17,29
tt1951261,2,7
tt1951264,22,68
tt1951265,21,32
tt1951266,16,34
tt1954315,13,22
tt1954470,17,45
tt1954701,25,23
tt1956620,2,3
tt1959332,15,9
tt1959490,1,19
tt1959563,1,8
tt1961175,0,0
tt1964418,2,19
tt1964624,9,23
tt1965272,2,2
tt1966359,0,0
tt1966566,9,13
tt1967545,0,0
tt1969062,3,9
tt1971325,0,0
tt1971352,7,35
tt1972571,3,6
tt1972591,0,0
tt1972779,0,0
tt1974419,19,39
tt1975159,0,0
tt1975249,0,0
tt1976000,0,0
tt1976009,4,1
tt1977895,1,2
tt1979319,0,0
tt1979320,6,65
tt1979376,56,64
tt1979388,9,41
tt1980209,0,0
tt1980929,5,18
tt1980986,11,6
tt1981107,5,6
tt1981115,4,21
tt1981128,1,1
tt1981677,7,20
tt1984153,11,12
tt1985019,0,0
tt1985949,2,8
tt1985966,0,0
tt1985981,2,5
tt1987680,2,3
tt1989475,3,3
tt1990181,0,0
tt1990314,2,6
tt1991245,0,0
tt1995341,0,0
tt1995390,0,0
tt1996264,0,0
tt1996310,34,34
tt1999890,0,0
tt1999987,0,0
tt1999995,0,0
tt2002718,0,0
tt2004420,7,11
tt2004432,4,4
tt2005151,0,0
tt2005374,0,0
tt2006040,1,4
tt2006295,8,7
tt2011159,2,2
tt2011311,0,0
tt2011971,30,14
tt2012011,0,0
tt2013293,26,54
tt2015381,52,102
tt2016894,16,7
tt2016940,0,0
tt2017020,0,0
tt2017038,3,48
tt2017561,2,21
tt2023453,2,7
tt2023587,11,19
tt2023690,11,18
tt2024432,1,9
tt2024469,0,0
tt2024519,38,28
tt2024544,242,336
tt2025526,13,15
tt2025690,0,0
tt2027140,1,9
tt2032557,0,0
tt2032572,0,0
tt2034031,1,1
tt2034139,1,2
tt2034800,3,2
tt2039338,1,4
tt2039345,5,12
tt2039393,1,3
tt2040560,0,0
tt2042568,46,174
tt2043933,2,4
tt2049543,1,1
tt2051879,1,2
tt2053425,32,73
tt2053463,0,0
tt2055765,0,0
tt2056771,4,19
tt2057392,3,10
tt2058107,7,20
tt2058673,2,3
tt2059171,0,0
tt2059255,13,21
tt2061702,0,0
tt2062700,0,0
tt2063781,0,0
tt2064968,0,0
tt2066051,22,81
tt2070649,4,6
tt2070776,1,9
tt2070862,1,5
tt2071550,0,0
tt2072230,0,0
tt2072233,0,0
tt2076220,29,71
tt2076298,12,10
tt2077833,10,10
tt2077851,3,4
tt2080374,28,114
tt2082197,58,28
tt2083355,3,15
tt2083383,2,1
tt2084970,49,163
tt2084989,5,35
tt2085930,0,0
tt2088003,1,8
tt2090465,2,2
tt2091256,3,15
tt2091473,3,7
tt2091478,0,0
tt2091935,0,0
tt2093991,2,4
tt2094018,0,0
tt2094064,1,8
tt2094766,2,1
tt2095649,1,5
tt2096672,1,7
tt2096673,100,116
tt2097298,4,3
tt2097307,0,0
tt2099556,5,11
tt2101341,0,0
tt2101383,4,9
tt2101441,10,36
tt2101473,0,0
tt2101569,0,0
tt2101570,0,0
tt2103217,4,5
tt2103254,1,7
tt2103264,0,0
tt2103267,1,4
tt2103281,17,48
tt2105044,0,0
tt2106361,2,1
tt2106476,38,73
tt2106651,0,0
tt2109184,0,0
tt2109248,5,23
tt2112096,1,8
tt2112124,32,55
tt2112131,10,20
tt2113681,6,11
tt2115295,4,8
tt2118624,7,13
tt2119532,55,115
tt2119543,1,1
tt2120120,5,9
tt2121382,31,41
tt2124787,1,1
tt2125435,90,135
tt2126235,1,1
tt2126355,2,10
tt2126357,2,1
tt2131532,0,0
tt2132285,4,7
tt2139555,0,0
tt2139881,5,11
tt2140037,0,0
tt2140203,19,6
tt2140373,13,74
tt2140379,0,0
tt2140465,11,20
tt2140479,3,5
tt2140507,0,0
tt2140619,0,0
tt2167202,0,0
tt2167266,2,19
tt2168910,7,44
tt2170299,2,4
tt2170439,1,6
tt2170593,6,23
tt2170667,0,0
tt2171867,0,0
tt2172071,7,28
tt2172584,11,24
tt2172934,0,0
tt2172935,1,3
tt2172985,0,0
tt2176013,21,25
tt2177771,3,3
tt2178470,24,87
tt2178941,10,24
tt2179116,5,10
tt2179121,2,3
tt2179136,24,43
tt2180411,10,74
tt2180477,3,5
tt2181831,10,6
tt2181931,12,19
tt2183034,2,1
tt2184339,2,6
tt2187153,12,16
tt2191701,5,15
tt2193215,5,3
tt2193265,0,0
tt2194499,3,9
tt2195548,3,6
tt2199571,0,0
tt2199711,8,11
tt2203308,48,26
tt2203939,3,5
tt2205697,0,0
tt2209418,20,63
tt2209764,3,5
tt2210479,3,3
tt2212008,0,0
tt2213054,11,32
tt2215477,32,80
tt2216240,19,26
tt2217859,12,10
tt2218003,0,0
tt2218988,3,1
tt2223990,0,0
tt2224026,3,9
tt2224317,4,20
tt2226417,0,0
tt2226597,2,1
tt2229499,2,27
tt2229842,0,0
tt2230358,2,1
tt2231253,0,0
tt2231461,0,0
tt2231554,0,0
tt2234003,9,32
tt2234155,0,0
tt2234261,0,0
tt2235108,13,28
tt2235779,0,0
tt2238032,0,0
tt2238050,0,0
tt2239822,0,0
tt2239832,2,4
tt2241351,0,0
tt2243389,3,10
tt2243537,1,1
tt2244901,1,1
tt2245003,0,0
tt2245084,17,58
tt2247476,0,0
tt2249221,0,0
tt2250912,7,10
tt2258281,7,19
tt2258337,43,22
tt2258345,2,1
tt2258858,22,35
tt2261287,1,1
tt2261331,0,0
tt2262227,3,29
tt2262315,0,0
tt2263944,7,4
tt2265171,5,10
tt2265398,1,4
tt2265534,0,0
tt2267968,1,10
tt2267998,64,188
tt2268016,2,5
tt2268458,4,9
tt2271563,1,9
tt2273657,0,0
tt2274648,1,8
tt2275946,2,2
tt2277860,17,46
tt2278388,134,226
tt2278871,86,104
tt2279339,0,0
tt2279373,1,9
tt2281159,0,0
tt2281587,3,11
tt2282016,0,0
tt2283336,0,0
tt2283362,5,15
tt2283748,6,10
tt2291540,1,3
tt2292959,5,2
tt2293640,4,27
tt2294449,7,25
tt2294629,81,60
tt2294677,3,17
tt2299842,25,22
tt2300975,0,0
tt2302755,1,5
tt2302966,7,7
tt2304426,12,21
tt2304771,13,36
tt2304933,0,0
tt2304953,0,0
tt2305051,13,69
tt2309021,5,11
tt2309224,16,15
tt2309260,0,0
tt2309961,6,11
tt2310332,8,55
tt2312718,0,0
tt2315596,0,0
tt2316204,2,13
tt2316411,17,23
tt2316801,1,3
tt2317225,8,4
tt2317337,34,19
tt2318092,0,0
tt2319580,2,7
tt2321405,23,23
tt2321549,56,64
tt2322441,9,29
tt2326554,8,23
tt2326612,1,7
tt2328900,8,32
tt2330322,0,0
tt2331047,0,0
tt2331143,23,47
tt2333784,2,5
tt2333804,2,7
tt2334649,36,57
tt2334871,2,2
tt2334873,56,81
tt2334879,3,9
tt2338151,20,15
tt2338454,0,0
tt2339741,2,2
tt2343793,1,1
tt2345112,0,0
tt2345567,0,0
tt2345737,3,19
tt2345759,6,17
tt2347569,1,49
tt2349144,2,3
tt2350496,28,38
tt2351310,0,0
tt2355495,0,0
tt2356180,52,34
tt2357129,0,0
tt2357291,2,24
tt2358592,4,2
tt2358891,60,77
tt2358925,0,0
tt2359024,7,20
tt2359810,8,25
tt2361317,0,0
tt2361509,1,8
tt2364841,0,0
tt2365580,0,0
tt2366608,3,5
tt2368254,2,10
tt2368553,0,0
tt2368619,0,0
tt2369135,1,5
tt2370248,37,72
tt2372222,11,14
tt2372251,0,0
tt2372678,6,23
tt2375559,3,2
tt2375574,1,8
tt2376218,0,0
tt2377322,2,4
tt2377938,0,0
tt2378281,5,2
tt2378507,1,2
tt2379713,8,37
tt2380307,109,40
tt2381111,38,161
tt2381249,6,26
tt2381941,0,0
tt2381991,0,0
tt2382009,14,29
tt2382396,4,9
tt2383068,4,12
tt2386404,0,0
tt2386490,5,65
tt2387433,0,0
tt2387499,0,0
tt2387559,0,0
tt2388637,4,14
tt2388715,3,17
tt2388771,0,0
tt2389182,9,8
tt2390237,0,0
tt2390361,8,38
tt2393827,1,2
tt2393845,0,0
tt2395427,8,49
tt2395469,60,41
tt2396224,0,0
tt2396589,36,118
tt2397535,12,19
tt2398231,5,14
tt2398241,1,6
tt2398249,0,0
tt2400463,4,15
tt2401097,0,0
tt2401807,0,0
tt2401878,25,79
tt2402101,0,0
tt2402105,0,0
tt2402157,0,0
tt2402927,77,254
tt2403021,1,6
tt2403029,0,0
tt2404181,13,32
tt2404233,2,14
tt2404311,1,1
tt2404425,0,0
tt2404435,5,12
tt2404461,15,41
tt2404463,7,16
tt2404738,18,29
tt2406252,7,18
tt2406566,10,18
tt2409818,2,5
tt2414766,0,0
tt2417712,0,0
tt2424988,2,1
tt2427892,9,28
tt2428170,4,3
tt2429074,0,0
tt2431286,33,86
tt2436386,0,0
tt2436516,1,3
tt2438644,3,21
tt2446042,3,2
tt2446980,8,23
tt2450186,1,7
tt2452042,2,48
tt2452200,0,0
tt2452244,1,10
tt2452254,20,46
tt2452386,0,0
tt2458106,0,0
tt2459156,6,2
tt2461132,16,19
tt2461150,0,0
tt2463288,0,0
tt2465146,0,0
tt2465578,47,30
tt2467046,0,0
tt2471640,0,0
tt2473510,1,4
tt2473602,4,19
tt2473682,0,0
tt2473794,20,71
tt2474976,12,7
tt2479478,0,0
tt2479800,0,0
tt2481480,0,0
tt2481498,5,5
tt2486678,1,1
tt2488496,62,136
tt2490326,1,4
tt2493486,0,0
tt2494280,0,0
tt2494362,9,20
tt2495118,4,7
tt2499472,0,0
tt2503154,0,0
tt2503944,6,1
tt2505294,0,0
tt2509850,0,0
tt2510894,2,9
tt2513074,2,8
tt2515030,0,0
tt2515034,0,0
tt2517658,2,9
tt2524674,3,8
tt2527336,25,99
tt2527338,16,54
tt2528814,0,0
tt2531344,1,6
tt2535470,1,4
tt2537176,0,0
tt2543164,66,264
tt2543472,4,28
tt2547584,1,16
tt2548396,0,0
tt2554274,6,42
tt2555736,0,0
tt2556308,4,4
tt2557478,0,0
tt2557490,0,0
tt2561546,2,1
tt2561572,0,0
tt2562232,193,291
tt2567026,4,20
tt2567712,17,22
tt2568862,0,0
tt2570858,7,28
tt2571140,0,0
tt2574698,4,4
tt2576852,13,38
tt2580382,3,11
tt2581244,0,0
tt2582496,18,30
tt2582500,0,0
tt2582502,0,0
tt2582576,0,0
tt2582782,46,171
tt2582802,98,145
tt2582846,21,17
tt2584384,48,194
tt2591814,2,2
tt2592614,2,3
tt2608224,15,7
tt2610768,0,0
tt2614684,13,31
tt2617828,8,22
tt2620590,0,0
tt2621000,7,5
tt2625030,8,16
tt2625810,2,3
tt2626350,0,0
tt2631186,38,16
tt2637276,3,4
tt2637294,0,0
tt2638144,2,3
tt2639254,0,0
tt2639336,2,4
tt2639344,2,22
tt2649554,3,14
tt2650978,30,5
tt2652092,3,7
tt2652118,1,1
tt2659414,11,17
tt2660888,3,29
tt2667380,0,0
tt2668134,2,2
tt2669336,22,5
tt2671706,58,120
tt2674426,6,6
tt2674454,0,0
tt2675914,3,10
tt2679042,0,0
tt2679552,0,0
tt2690138,0,0
tt2692250,1,4
tt2692904,7,33
tt2702724,0,0
tt2704998,4,21
tt2707858,2,8
tt2709692,1,18
tt2709768,4,15
tt2713180,5,24
tt2717822,1,5
tt2717860,0,0
tt2718492,68,92
tt2719848,1,8
tt2720680,1,8
tt2725962,1,3
tt2726560,1,5
tt2737050,41,83
tt2737304,5,9
tt2752200,4,7
tt2752688,1,1
tt2752758,0,0
tt2752772,1,3
tt2756032,2,2
tt2758880,19,32
tt2762506,52,72
tt2763304,6,8
tt2764784,17,30
tt2771200,15,75
tt2771372,0,0
tt2776878,1,1
tt2784512,0,0
tt2784678,5,21
tt2784936,0,0
tt2785032,2,10
tt2788710,1,6
tt2788716,1,2
tt2788732,3,7
tt2793490,7,18
tt2798920,16,62
tt2799166,0,0
tt2800240,2,2
tt2802136,0,0
tt2802144,10,32
tt2802154,36,51
tt2806788,4,9
tt2820852,36,36
tt2823054,0,0
tt2828996,0,0
tt2832470,16,9
tt2837574,2,11
tt2844798,8,21
tt2848292,9,17
tt2852400,19,12
tt2852406,13,12
tt2852458,19,41
tt2854926,0,0
tt2855648,12,10
tt2866360,5,6
tt2869728,1,7
tt2870612,1,6
tt2870708,0,0
tt2870756,1,1
tt2872462,2,14
tt2872518,3,2
tt2872718,42,124
tt2872732,1,12
tt2872750,5,50
tt2873282,3,9
tt2882328,3,16
tt2883434,1,4
tt2883512,2,4
tt2884018,4,30
tt2884206,2,3
tt2885364,0,0
tt2888046,5,21
tt2891174,12,24
tt2905838,3,13
tt2908446,4,17
tt2910274,10,29
tt2910814,1,3
tt2910904,15,41
tt2911666,5,10
tt2917388,0,0
tt2918436,0,0
tt2920808,0,0
tt2923316,0,0
tt2932536,0,0
tt2935476,2,12
tt2935510,15,77
tt2937366,0,0
tt2937696,2,17
tt2937898,15,52
tt2938956,0,0
tt2944198,0,0
tt2948356,47,72
tt2948790,0,0
tt2955316,11,14
tt2960930,1,3
tt2962876,8,9
tt2965412,0,0
tt2965466,2,1
tt2967006,0,0
tt2967224,0,0
tt2974918,1,4
tt2975578,3,6
tt2975590,14,33
tt2980210,2,3
tt2980472,0,0
tt2980516,25,125
tt2980592,4,13
tt2980648,2,4
tt2980706,0,0
tt2980794,7,21
