,win,nomination
nm0666021,2,3
nm2574581,3,2
nm2201717,11,8
nm1568080,0,1
nm0004616,1,1
nm0074488,0,2
nm0001905,3,5
nm0174544,,
nm1991847,3,7
nm3235590,2,0
nm6544018,,
nm1015828,,
nm0015648,,
nm0838630,,
nm0332740,6,4
nm0863387,7,11
nm0109870,1,1
nm0249418,2,0
nm0907779,0,1
nm2792408,1,2
nm2515111,,
nm9406059,0,1
nm0711648,,
nm1229511,,
nm0422849,,
nm2421107,3,4
nm2288083,2,2
nm0361833,1,1
nm3769076,2,3
nm0018963,7,1
nm9452470,,
nm1931713,,
nm0169812,,
nm2807611,16,11
nm3029226,12,18
nm0207435,2,1
nm0698616,1,7
nm1580758,,
nm0754766,,
nm1758953,,
nm3432336,,
nm0002193,4,7
nm0068272,0,3
nm0223485,,
nm0758933,1,3
nm2038772,0,2
nm0006924,4,12
nm1622138,4,15
nm0796645,9,13
nm0301903,22,20
nm4072876,,
nm0942504,11,37
nm3686020,1,1
nm5817519,,
nm5485113,,
nm0788454,0,3
nm0561938,10,18
nm2207625,97,48
nm0006410,2,0
nm0229301,1,1
nm5485262,,
nm6425711,0,1
nm1471533,,
nm0819861,,
nm0215784,0,1
nm4417706,0,2
nm1293403,0,5
nm4189172,,
nm0663711,9,3
nm2066439,2,1
nm0521974,1,4
nm2206685,2,5
nm3653636,,
nm1327197,,
nm1256756,,
nm0466010,,
nm1785613,8,0
nm0126864,,
nm0135952,11,7
nm2556572,3,5
nm0764591,7,6
nm0450699,3,5
nm0346837,1,3
nm0959077,0,1
nm0618117,2,1
nm0636979,13,14
nm0622288,0,5
nm0497642,18,14
nm7872193,,
nm0648458,,
nm0795407,0,2
nm7917674,,
nm0665104,,
nm4462060,9,12
nm0651604,1,0
nm0359289,,
nm5160922,,
nm1680307,,
nm4148339,0,2
nm0288978,,
nm3138629,1,0
nm0703775,,
nm0197700,10,11
nm2823641,0,3
nm1086487,1,1
nm1117318,0,3
nm0118512,,
nm0304681,,
nm0152049,,
nm0711915,14,6
nm1883612,12,4
nm0596261,8,1
nm0000824,3,7
nm1531832,14,6
nm0004305,1,5
nm2312182,2,0
nm0423626,4,8
nm0741124,,
nm0333060,8,13
nm1533878,3,0
nm0405551,4,11
nm2360800,5,6
nm0159402,2,3
nm1291240,2,2
nm0818996,2,1
nm5757671,,
nm2293424,0,1
nm1100028,2,0
nm0837977,8,6
nm0170474,,
nm0614584,0,5
nm0122344,17,7
nm1008762,,
nm0474948,,
nm0442287,,
nm6710958,1,3
nm4628502,,
nm5114739,4,8
nm0489949,0,1
nm5125973,9,4
nm0417757,2,1
nm2938030,,
nm3299329,,
nm0086251,,
nm0603402,22,11
nm2906682,,
nm1110306,1,0
nm4787750,16,57
nm0015425,,
nm0838282,,
nm6804439,4,11
nm2432984,,
nm0377153,1,0
nm0016074,5,17
nm1118549,4,6
nm4401174,0,3
nm2448200,3,3
nm4175489,1,1
nm0829519,1,0
nm1365436,3,11
nm6519954,,
nm0868404,11,16
nm0204884,0,2
nm0878031,14,27
nm0403855,,
nm0655575,1,1
nm2348255,,
nm3827839,,
nm0755985,2,0
nm6850073,0,2
nm0633106,,
nm0497259,1,1
nm11062254,,
nm0076424,,
nm1879093,2,3
nm0001716,6,13
nm0356824,11,14
nm3779904,,
nm0074615,2,0
nm6725347,,
nm1864602,6,7
nm7348682,1,0
nm0826083,,
nm5717097,2,5
nm0662186,8,4
nm0233071,2,0
nm0203146,0,3
nm2242451,,
nm0471201,5,1
nm7811885,,
nm2876628,,
nm0357221,6,1
nm4578746,5,7
nm0016176,7,3
nm7694259,,
nm2974384,2,6
nm5820412,,
nm0509633,30,13
nm0320637,0,2
nm0203194,1,0
nm7354230,,
nm2113122,2,8
nm0274407,9,13
nm4179342,4,1
nm0809904,,
nm0874892,,
nm1442725,7,7
nm0002189,,
nm1017500,,
nm0223047,1,0
nm0115282,,
nm0607365,0,1
nm2502700,,
nm1729122,2,1
nm0628399,1,3
nm1925409,1,1
nm1018900,13,11
nm0388888,0,4
nm0771705,1,2
nm0881461,2,5
nm11484175,,
nm1804518,5,3
nm4813526,,
nm0550892,2,2
nm3125238,1,1
nm2321771,1,0
nm3351163,,
nm0567115,,
nm0453238,,
nm0823088,,
nm2346733,,
nm0039531,0,5
nm5549531,2,4
nm3398958,3,0
nm1849258,1,2
nm7104143,1,0
nm0901179,0,1
nm9645465,1,12
nm0010080,7,2
nm1454995,1,0
nm1552541,,
nm1411155,,
nm3460905,2,3
nm3941893,2,4
nm0590160,0,3
nm9470142,,
nm0210941,12,9
nm10102124,,
nm0071796,,
nm4191586,,
nm0199325,0,1
nm0714865,3,4
nm0650601,,
nm0889595,0,1
nm0408008,0,1
nm1406845,0,1
nm0681695,5,7
nm2375970,2,0
nm0941992,,
nm2489573,4,1
nm0124281,1,2
nm0442390,4,0
nm9113892,2,0
nm1096212,1,0
nm0444328,22,15
nm0525555,,
nm0787125,,
nm0009159,0,2
nm0333089,,
nm0287037,,
nm4234962,14,24
nm1868956,,
nm0111656,6,5
nm0222738,1,0
nm0491049,,
nm0002340,11,13
nm4680945,,
nm5050089,,
nm1726686,,
nm1921345,0,2
nm2269844,,
nm4305424,3,0
nm6211521,,
nm0186411,0,1
nm5410627,,
nm2149627,5,1
nm6102836,0,1
nm0885537,2,0
nm0476123,5,8
nm0865709,,
nm0331339,1,0
nm1601882,3,14
nm0455078,7,23
nm3214585,,
nm5694753,0,6
nm0005847,,
nm1117510,9,6
nm2593537,1,0
nm1319205,4,5
nm0766663,5,0
nm2931674,5,15
nm0962358,5,0
nm2353657,,
nm0340493,,
nm1749112,25,34
nm0668853,,
nm1600822,,
nm0629309,16,11
nm1802756,,
nm1963886,22,18
nm0730265,,
nm2148630,0,1
nm0557789,7,1
nm3181550,1,1
nm1282664,9,2
nm4150722,,
nm0204501,,
nm1827689,14,6
nm1852103,3,1
nm0871596,,
nm0716262,,
nm0866388,,
nm0660460,1,2
nm0896662,4,8
nm7039575,,
nm0905351,7,29
nm0723830,,
nm2223178,7,5
nm0456732,3,9
nm2399853,1,0
nm0362556,3,1
nm0363021,,
nm0092578,,
nm1351636,,
nm0619594,,
nm0001129,31,37
nm0444245,0,1
nm0650275,1,1
nm0758066,4,5
nm0232504,12,33
nm1815707,1,1
nm0744017,0,1
nm0176905,2,4
nm0852198,,
nm0913764,3,3
nm1448881,,
nm5598223,,
nm1346909,,
nm1399648,10,13
nm5903855,3,0
nm0003771,1,0
nm0075727,,
nm5178299,,
nm0710919,11,15
nm3525754,2,0
nm0739117,,
nm0930261,6,14
nm1733624,,
nm1598347,5,2
nm1141181,1,3
nm4366753,,
nm0295271,0,1
nm0079689,,
nm0843467,,
nm0818915,7,13
nm0335073,2,2
nm1370813,,
nm3186326,2,2
nm0159725,,
nm0645574,7,11
nm0000713,3,6
nm2509492,,
nm1458804,,
nm2455668,6,0
nm2537399,2,1
nm0224145,1,7
nm1849326,2,2
nm1509177,,
nm0457046,,
nm0269899,2,9
nm1414579,3,1
nm3016585,5,3
nm0610120,,
nm1964704,1,1
nm0747545,,
nm5044047,3,0
nm0264298,,
nm0681247,4,0
nm2563700,,
nm1642909,,
nm0378730,1,0
nm6002647,,
nm3590210,,
nm0915004,,
nm2366012,0,4
nm0293770,28,9
nm8575502,,
nm7455441,,
nm0632852,8,1
nm0003659,11,37
nm0330848,6,6
nm1425385,2,2
nm0178997,,
nm0393075,,
nm1078967,,
nm0619170,3,4
nm9055195,,
nm0951486,,
nm1084711,8,3
nm1291578,4,3
nm5092688,,
nm2392788,,
nm0339713,2,3
nm2803601,,
nm2489045,19,7
nm0040220,1,0
nm2826538,,
nm0161904,0,2
nm0855611,0,2
nm0729514,10,3
nm0742819,4,7
nm2337423,,
nm4467854,1,3
nm0048056,16,10
nm0475105,0,1
nm0004716,42,90
nm2612860,,
nm4694623,2,0
nm0575932,,
nm0216622,,
nm3313744,,
nm0490771,6,0
nm3648997,4,20
nm1414912,,
nm0190867,,
nm0665951,2,1
nm0605186,4,20
nm1342771,2,0
nm0725983,37,45
nm1965972,15,7
nm3248321,1,0
nm2360790,1,2
nm0895844,1,1
nm0468187,,
nm2631015,,
nm0920862,0,2
nm0771718,1,0
nm1029077,4,7
nm1894653,9,25
nm0258015,,
nm0382779,0,2
nm0806915,1,2
nm6580663,,
nm1184621,3,0
nm0293611,,
nm4931151,,
nm1110111,35,45
nm4421076,19,35
nm0142286,,
nm1580774,1,5
nm1844272,3,0
nm0661799,4,3
nm0661751,7,6
nm1899712,3,4
nm2211997,,
nm4520877,4,0
nm1364086,20,37
nm0506712,,
nm0890565,2,0
nm1814077,12,14
nm0837449,0,1
nm0066386,,
nm0336049,11,6
nm0251760,,
nm1443180,,
nm5263494,,
nm0956953,,
nm0770445,,
nm3830750,5,0
nm0181458,,
nm2856019,,
nm0723033,0,1
nm2032296,,
nm0837608,4,2
nm0868062,1,0
nm0105680,0,4
nm1701257,,
nm9795684,,
nm3538945,2,8
nm0665394,,
nm0003886,1,6
nm4490875,,
nm9226209,,
nm3872651,,
nm0097077,2,9
nm3317227,,
nm0767680,,
nm2626095,1,0
nm3222230,,
nm0775609,,
nm1603397,0,2
nm0844493,,
nm0089690,,
nm1124577,,
nm1456170,9,4
nm2703824,2,11
nm0157145,2,1
nm0158427,2,7
nm0478943,,
nm1779804,0,3
nm1266840,,
nm0284011,0,1
nm0354126,0,1
nm0442646,2,2
nm0557980,10,0
nm0455259,2,2
nm0950834,12,9
nm2103748,,
nm1960122,2,0
nm1370007,,
nm2306906,0,1
nm0514478,0,1
nm4089028,1,1
nm1699658,,
nm2145125,,
nm2131975,0,1
nm2098638,,
nm5323727,0,5
nm0936823,1,0
nm3465307,0,3
nm0604335,63,96
nm0885080,,
nm0223453,4,1
nm0447174,,
nm0401203,4,6
nm0744707,0,2
nm0344927,2,0
nm6919260,,
nm2604863,0,2
nm1145996,,
nm0191043,2,1
nm2165229,0,1
nm0592922,0,1
nm5663935,,
nm0004655,,
nm3106364,,
nm3359084,7,7
nm0512455,10,10
nm2000427,2,0
nm6969909,7,3
nm0806450,2,1
nm0002240,0,1
nm0038895,,
nm0003464,2,0
nm0460033,3,4
nm0815070,101,160
nm0468125,10,4
nm4874872,7,13
nm3509902,10,13
nm2508272,,
nm0361219,0,1
nm0017246,,
nm0047685,1,1
nm0128225,1,0
nm0047595,2,0
nm0196211,1,2
nm2075606,0,4
nm7291131,10,1
nm3228270,0,1
nm6711059,0,1
nm0310935,4,2
nm1618472,,
nm0464123,7,0
nm4286439,1,5
nm0056191,0,1
nm0123587,4,5
nm0004033,37,8
nm5845139,,
nm0528508,4,11
nm0554632,4,1
nm0060072,1,2
nm0658585,1,2
nm0853456,,
nm0714437,9,16
nm0587955,16,25
nm0415753,,
nm0325998,,
nm9957570,0,5
nm0022828,0,3
nm1049204,0,1
nm7110450,9,1
nm0629334,2,1
nm0422605,79,95
nm0525773,2,0
nm0350271,6,9
nm0698184,9,7
nm1245805,,
nm0285128,2,4
nm0148511,5,2
nm0828562,1,3
nm2973729,1,3
nm3213009,,
nm0175365,1,0
nm5111333,,
nm4154470,0,3
nm2162223,6,19
nm0268999,9,5
nm0407872,1,1
nm0411030,1,0
nm0525902,,
nm0257775,1,0
nm2400388,0,2
nm3411473,,
nm1193346,17,16
nm0804080,,
nm0588664,0,3
nm1723177,5,1
nm3779100,1,2
nm1982697,1,1
nm0004332,7,18
nm2418460,0,1
nm0596710,,
nm0335137,,
nm0001596,22,23
nm0112492,4,0
nm4562662,,
nm0288958,,
nm4667540,,
nm0078016,,
nm0407061,3,5
nm1348707,5,6
nm4337413,,
nm0728416,7,5
nm2613511,,
nm0177552,12,0
nm0775512,7,1
nm0292889,5,3
nm0001837,38,61
nm2336638,19,1
nm1937926,3,0
nm1555287,0,2
nm3886353,,
nm0039744,2,0
nm3175230,4,0
nm0956796,0,3
nm2664322,7,8
nm0501326,4,1
nm0150862,,
nm1169526,4,4
nm0372192,,
nm0489660,,
nm0016089,3,0
nm1493873,1,0
nm1818089,,
nm1480386,,
nm1244359,7,7
nm4005522,,
nm3807296,,
nm2309853,6,4
nm3630059,1,0
nm5040636,,
nm1398976,1,0
nm0072148,0,1
nm0507316,,
nm0320510,1,2
nm0652305,4,4
nm1150018,,
nm6312545,2,2
nm5588165,62,141
nm0433141,9,4
nm0442630,,
nm1215197,0,4
nm0740537,,
nm1098886,7,8
nm0705589,3,4
nm1847615,1,0
nm0691497,1,3
nm0680799,0,4
nm4314663,1,3
nm4457618,0,3
nm0461278,,
nm1943360,3,0
nm1857378,,
nm0497274,23,26
nm4333222,,
nm0793455,1,3
nm0591785,,
nm5090040,2,3
nm1255905,,
nm1196968,,
nm1802130,1,0
nm1347779,6,0
nm6157487,1,0
nm4158039,,
nm1007979,1,0
nm3110964,3,6
nm0896936,,
nm0755158,8,32
nm0829903,,
nm0220795,,
nm1155471,0,1
nm4463312,1,4
nm0492408,1,8
nm2857829,,
nm8478383,2,1
nm0695779,1,0
nm0335131,1,0
nm0252961,28,93
nm2590202,0,2
nm2326694,,
nm9282319,,
nm3060331,0,3
nm0677092,,
nm0659702,2,6
nm0369096,,
nm3249706,,
nm7637819,,
nm0001084,9,26
nm2732016,6,5
nm3810463,5,11
nm1354570,,
nm0002573,1,1
nm0054005,19,8
nm2028209,2,2
nm3267450,4,9
nm4733902,,
nm11468200,,
nm0590855,1,13
nm0000801,31,67
nm0206760,20,25
nm0299923,1,0
nm1380395,8,9
nm5650589,4,0
nm0831457,2,0
nm0003265,19,1
nm0202835,,
nm0034544,,
nm2321264,1,0
nm2395487,,
nm0714215,,
nm0498300,,
nm2222398,,
nm0920375,2,2
nm0861325,,
nm3155648,12,4
nm0955459,,
nm5418054,,
nm0354498,,
nm1885238,,
nm3016775,3,2
nm11215483,,
nm0871520,,
nm2397581,,
nm0658904,1,0
nm8386553,,
nm6326494,1,8
nm0955377,11,17
nm5474363,1,0
nm0366708,,
nm1213209,,
nm1184301,,
nm3907579,5,6
nm3790284,,
nm1428204,4,2
nm0135710,,
nm10111087,,
nm0021249,1,9
nm0754693,2,0
nm2403079,0,1
nm5693519,,
nm1236670,1,2
nm0823280,,
nm0478172,5,8
nm0062357,2,0
nm0104487,4,0
nm0953123,9,8
nm0148053,54,16
nm0854738,,
nm0767890,,
nm0489806,,
nm0423180,4,13
nm6634836,,
nm5447175,0,1
nm1715450,3,2
nm0958573,,
nm2152590,8,10
nm0455938,4,2
nm7531687,2,2
nm3997700,11,11
nm2204477,1,1
nm0262585,,
nm1751724,2,0
nm0420524,4,1
nm0241645,3,1
nm0393166,0,2
nm1651754,,
nm2659723,5,2
nm0138502,18,4
nm2025035,,
nm1160648,12,3
nm1962192,2,4
nm1631582,1,0
nm5126909,26,42
nm3147478,11,5
nm0917358,1,0
nm4501231,0,2
nm2104225,0,3
nm10352175,,
nm0122560,9,17
nm3975368,1,0
nm5663288,,
nm3324272,14,4
nm1212046,1,0
nm1514537,3,6
nm8185925,2,6
nm3070614,3,1
nm0181117,9,12
nm1703817,0,3
nm0012529,12,5
nm0061944,25,8
nm3384808,,
nm0000878,2,2
nm0169699,2,1
nm2536210,,
nm0005069,66,124
nm6756253,,
nm4730362,1,1
nm0951192,,
nm3515157,3,1
nm0576491,3,0
nm0527217,5,6
nm0114810,17,3
nm4490918,1,0
nm0791007,,
nm2816668,0,1
nm1823244,0,1
nm3482447,,
nm0812546,47,44
nm9514022,,
nm0631438,,
nm0879772,,
nm3207292,5,13
nm7166641,1,1
nm5189759,,
nm0707597,0,4
nm0044726,4,1
nm0279446,,
nm1703622,,
nm0757662,,
nm0560927,,
nm5541436,,
nm2707328,,
nm3283149,1,0
nm0387948,,
nm3949903,3,2
nm1360082,,
nm2418372,2,1
nm0412650,4,1
nm0746517,0,1
nm0718106,1,0
nm0246037,1,3
nm2268151,4,2
nm0442008,1,1
nm2160801,3,3
nm0938045,5,14
nm0395816,,
nm1729248,,
nm0109279,,
nm8694244,1,2
nm0079496,1,0
nm1090216,1,1
nm0162952,2,6
nm0015085,,
nm2553888,,
nm1802009,4,3
nm5526387,1,0
nm4543222,,
nm9572719,0,4
nm0873152,,
nm2268763,6,8
nm0719756,13,8
nm0783398,0,1
nm0531431,7,11
nm0397970,4,1
nm2612251,2,0
nm1194496,7,0
nm2593421,,
nm2620986,2,0
nm0130633,,
nm4206979,0,4
nm0644016,,
nm0794779,3,1
nm0650109,0,1
nm3522996,1,0
nm8339323,1,2
nm0147737,16,11
nm0264624,1,4
nm0474791,,
nm0177085,1,4
nm1889143,1,1
nm4766248,,
nm1532523,7,1
nm1475971,3,4
nm0430872,,
nm5902303,,
nm0906901,3,4
nm2641013,,
nm1466544,,
nm0112085,10,1
nm0043665,,
nm0094083,10,6
nm8354173,,
nm2539925,5,2
nm0561703,2,3
nm1500986,,
nm1065402,0,6
nm0530471,,
nm0768289,,
nm2930893,1,0
nm3147111,,
nm4479905,1,0
nm0646391,0,4
nm0215874,,
nm0308376,6,5
nm0959034,9,3
nm0802885,1,2
nm5667196,,
nm7497178,3,5
nm0119106,3,5
nm5389756,,
nm0858663,,
nm4970700,0,5
nm3526166,6,2
nm1773587,1,0
nm2914045,5,0
nm0698119,2,0
nm4694141,,
nm0006388,6,1
nm2807963,,
nm3519593,1,0
nm0082394,,
nm1583261,8,5
nm2414127,,
nm5639145,0,3
nm1802215,5,2
nm1703596,0,1
nm2937122,5,3
nm4235335,3,7
nm5383581,,
nm3425760,,
nm2413048,0,1
nm0410658,2,1
nm0245576,,
nm7757011,,
nm4140325,,
nm0369030,,
nm2402543,0,1
nm6021677,,
nm0940499,,
nm2308899,7,2
nm1288010,6,5
nm4209268,3,10
nm3252587,0,1
nm0058401,12,30
nm1154422,,
nm2348172,1,3
nm0953494,,
nm0653193,,
nm0508277,6,9
nm0325847,,
nm1532529,1,1
nm3936005,,
nm0497598,,
nm1130190,1,1
nm0429560,,
nm0261056,2,1
nm2041669,,
nm8761802,,
nm8945443,0,1
nm4264671,0,3
nm6337063,38,30
nm1533334,15,15
nm4895698,,
nm0000116,74,69
nm3515291,,
nm0945455,,
nm0004365,2,2
nm0130654,,
nm1034628,5,2
nm8565467,,
nm0953130,64,31
nm0595921,,
nm0726729,0,1
nm0935528,0,1
nm0480768,,
nm0756277,,
nm0613471,2,3
nm1928500,29,37
nm3318444,3,4
nm0561879,1,1
nm2208558,13,3
nm4893004,7,16
nm3480730,4,4
nm0562388,,
nm0006809,0,1
nm4298446,,
nm0018924,12,11
nm0057819,11,8
nm5078817,,
nm1002304,,
nm0312863,,
nm0509870,9,7
nm6016331,,
nm0173101,16,12
nm3532398,2,5
nm1147108,,
nm0812553,7,7
nm0812309,1,4
nm0177880,,
nm1392601,2,0
nm0077879,,
nm1283899,,
nm0798888,1,0
nm3574246,1,3
nm0161244,11,8
nm1848357,9,4
nm5399468,9,2
nm2947014,2,5
nm1319671,7,11
nm0766191,0,2
nm8824211,7,11
nm3598167,3,0
nm0593463,27,34
nm1664081,2,0
nm1723193,,
nm4851216,5,4
nm0066096,1,0
nm3772967,4,22
nm5471056,,
nm1061371,0,1
nm0570821,,
nm0115202,1,0
nm3951039,0,1
nm0772191,,
nm5257594,2,4
nm2347373,6,6
nm0677941,,
nm1201544,,
nm4727796,7,12
nm0585839,1,0
nm0334289,,
nm0159925,0,1
nm1550257,,
nm0487406,,
nm0215626,,
nm0785150,2,3
nm0350597,2,1
nm0254660,3,4
nm0313652,15,17
nm3813267,,
nm0651388,2,5
nm0045024,3,4
nm2155757,15,34
nm3209984,2,4
nm0885077,,
nm0451139,,
nm1228284,2,5
nm0514816,,
nm6692509,,
nm3930458,3,1
nm8819209,0,1
nm0673830,4,1
nm0001829,3,16
nm0529832,,
nm0889216,,
nm0200712,,
nm0770052,1,0
nm0890254,1,3
nm3210169,,
nm0245112,6,13
nm0157337,4,7
nm0409069,,
nm1081736,1,0
nm7425097,,
nm0083228,,
nm4646517,,
nm2126391,0,8
nm2513961,3,6
nm0706740,3,6
nm1271328,8,15
nm0041947,2,1
nm0393345,23,16
nm0477121,11,7
nm1067723,,
nm0226586,0,3
nm4724102,,
nm0212807,2,0
nm1953072,0,3
nm0370627,3,4
nm2550596,1,0
nm0124236,,
nm8420497,,
nm0222365,1,1
nm2293399,0,2
nm0299175,12,10
nm1193701,1,0
nm0446539,4,3
nm4694844,,
nm0621915,7,13
nm0614225,,
nm2520000,,
nm1987382,0,1
nm0951518,6,13
nm1481789,,
nm0002627,,
nm0296731,,
nm0915232,,
nm0002055,1,2
nm0149835,0,1
nm1480867,2,1
nm3278007,,
nm0538032,0,1
nm0252046,,
nm3290818,5,6
nm0472425,3,3
nm0569100,,
nm1951824,0,1
nm0005549,17,12
nm0167282,,
nm0673031,,
nm3932593,,
nm3227090,79,134
nm0130714,4,7
nm0686506,0,2
nm0408389,7,1
nm0002715,1,2
nm0497826,1,2
nm1438245,4,4
nm9027785,,
nm2328264,,
nm4729786,2,3
nm0115500,0,3
nm6520869,2,0
nm2156502,0,1
nm1274163,5,16
nm0661549,,
nm0250914,12,12
nm0086303,,
nm8927691,,
nm4917767,,
nm0420422,1,6
nm0684719,4,2
nm0418130,5,7
nm1137030,2,6
nm8562063,,
nm3023292,,
nm5111893,2,2
nm8396558,,
nm3886417,,
nm2321778,6,4
nm0738416,2,0
nm4005848,5,18
nm0222204,11,2
nm1310383,,
nm6173243,0,1
nm2912689,0,2
nm0547966,2,1
nm0188335,1,3
nm4399063,1,0
nm0892544,2,2
nm2122898,,
nm0924429,,
nm3248303,,
nm0369618,20,28
nm5584034,3,5
nm0249728,0,1
nm1556115,,
nm0470749,4,3
nm1820562,,
nm8251673,1,1
nm0849416,1,2
nm0060756,,
nm0728651,,
nm1955897,16,2
nm2036781,,
nm0104206,0,1
nm0506391,0,2
nm2872873,2,9
nm0159007,6,7
nm2990576,4,5
nm0825356,,
nm7949702,,
nm1243740,11,16
nm0080180,4,1
nm0261971,,
nm0002844,5,0
nm0281487,1,1
nm2357225,1,1
nm0506374,8,9
nm0506589,1,0
nm0778450,1,0
nm0327064,3,6
nm0102722,2,5
nm0992140,5,4
nm1373326,3,8
nm0414481,9,6
nm1804614,3,2
nm0448915,0,3
nm7241614,,
nm3159294,5,7
nm1659906,11,7
nm0000812,15,2
nm0559398,1,1
nm0214399,,
nm0744023,19,18
nm0184114,1,1
nm1151007,1,0
nm4272378,,
nm5267939,1,1
nm0511632,,
nm2966708,6,1
nm0454075,12,19
nm1047021,1,0
nm0596410,2,6
nm0492006,1,0
nm0900545,,
nm4877278,1,0
nm1849850,1,2
nm2016451,14,16
nm3351997,,
nm0339254,1,4
nm4175587,,
nm0592663,2,4
nm1671983,,
nm0930178,,
nm2788015,7,14
nm7898624,,
nm3801878,1,2
nm0485859,,
nm3703121,1,0
nm1145578,0,1
nm0522604,0,1
nm0057733,0,1
nm0382147,,
nm1293225,5,1
nm3492257,5,1
nm1184258,16,12
nm1154886,0,1
nm5683522,0,10
nm2731165,1,0
nm0146960,10,13
nm8208273,1,0
nm1136112,1,1
nm0601781,20,22
nm2375612,0,1
nm0268380,27,29
nm1803557,4,11
nm0740441,2,0
nm0229234,15,0
nm0404067,3,7
nm0071770,2,7
nm1892800,2,1
nm1279669,22,14
nm2428673,0,3
nm2020359,0,3
nm0006996,17,2
nm1810839,1,3
nm5340513,,
nm0293920,,
nm3252668,2,0
nm0895350,,
nm0666802,0,2
nm0932750,1,0
nm1973711,3,2
nm0957717,2,4
nm3687285,,
nm1072796,4,9
nm0672459,8,13
nm2809465,1,0
nm0239586,1,2
nm0503135,0,1
nm1550118,7,3
nm5990160,,
nm9982663,,
nm6162590,,
nm0224439,1,0
nm0931838,3,1
nm4178630,2,1
nm0686074,6,7
nm2389045,,
nm5184963,,
nm0214621,,
nm0001779,19,22
nm2301976,,
nm0362686,6,7
nm1561191,2,3
nm0445588,,
nm4373772,20,21
nm1000564,,
nm0462622,1,9
nm3503400,12,65
nm9876442,0,1
nm0596403,9,4
nm0003735,1,0
nm0369958,,
nm0760280,,
nm0896459,1,1
nm3459865,,
nm0509627,2,0
nm0909532,21,22
nm1651740,3,1
nm3668395,,
nm0919012,,
nm1066175,4,7
nm4107158,,
nm0549159,,
nm2883649,16,12
nm4050406,0,5
nm0127294,,
nm0256189,1,0
nm1101187,2,5
nm0297883,,
nm0217803,4,3
nm0403054,,
nm3529882,,
nm0909084,3,10
nm2040492,,
nm9466320,,
nm7218795,0,1
nm2680506,1,5
nm2356614,1,4
nm0082676,1,1
nm0755197,3,1
nm2840521,4,7
nm0788171,15,5
nm1516572,0,6
nm2512193,1,3
nm4764412,0,2
nm0676361,0,1
nm0469937,0,5
nm0761603,,
nm0577025,,
nm0511924,3,2
nm0001723,4,0
nm1667633,,
nm0335128,2,0
nm0213100,2,6
nm2897653,,
nm1825141,8,12
nm0309979,16,19
nm0004564,6,14
nm0162714,,
nm0086466,6,1
nm4485878,2,9
nm0358497,,
nm0001372,4,15
nm6304969,,
nm0781830,,
nm7121331,,
nm0428059,,
nm0374007,1,1
nm2670525,,
nm0588626,2,0
nm1013669,,
nm0529750,2,0
nm5457153,2,7
nm1803260,2,0
nm0962647,1,1
nm3642491,2,8
nm1490112,5,2
nm1748938,0,1
nm0911042,9,9
nm0437652,7,3
nm0002160,,
nm3336170,2,3
nm1018219,4,2
nm0116661,,
nm0382080,,
nm0803350,,
nm6800794,,
nm4121082,,
nm0349742,2,6
nm0560816,,
nm5776152,,
nm2748276,,
nm0608561,1,1
nm0535746,,
nm0534442,4,5
nm0776271,2,2
nm0822101,2,7
nm0200886,4,7
nm0209744,3,7
nm0087681,,
nm0763853,0,1
nm0867104,5,2
nm4879265,,
nm0010859,,
nm3393686,12,4
nm0742125,,
nm0149491,17,11
nm8490638,,
nm4943536,0,1
nm2668534,,
nm1745426,1,3
nm1433284,,
nm2216409,4,15
nm2264823,1,2
nm2120578,,
nm3429208,26,31
nm3699447,0,7
nm4408564,6,7
nm5065668,1,4
nm0004570,5,1
nm0436132,0,2
nm0312784,0,1
nm0194920,12,14
nm1274384,13,1
nm0959881,8,12
nm1083082,,
nm2500541,0,1
nm0240196,32,24
nm4222154,5,2
nm1973681,3,6
nm1563703,,
nm0316830,0,2
nm1979822,2,0
nm1119868,1,1
nm0080345,3,4
nm0304091,6,5
nm2705561,,
nm2384515,4,16
nm0351350,2,1
nm0497333,13,6
nm0008333,7,7
nm0150802,3,12
nm1482702,12,14
nm0409646,26,14
nm1103156,0,2
nm9958352,,
nm0438602,,
nm1204568,5,1
nm0423422,0,1
nm0787768,,
nm0411200,6,7
nm1341300,,
nm4459525,,
nm0631315,5,12
nm0708903,41,56
nm2169801,2,1
nm1458965,4,5
nm0538977,0,1
nm8358246,,
nm0417413,1,0
nm0802910,10,12
nm0427378,,
nm0423228,3,0
nm0062372,,
nm0656889,2,0
nm0323886,0,3
nm0397431,,
nm0006685,,
nm1637852,3,3
nm1313756,7,3
nm0994538,9,13
nm3728753,,
nm7559075,,
nm0403541,1,9
nm0418308,,
nm0185032,,
nm2061225,2,12
nm0745002,,
nm1026778,,
nm0499641,,
nm0935203,0,2
nm2293201,16,4
nm0735872,1,5
nm2829542,3,4
nm5332002,2,7
nm0284194,1,0
nm1216911,3,0
nm0576282,2,2
nm0939322,,
nm3060912,6,2
nm2963897,,
nm0036559,,
nm6558127,0,2
nm6143803,,
nm1819881,1,0
nm1233190,,
nm0438846,5,5
nm6405577,,
nm0665993,2,3
nm0865422,25,38
nm1082560,,
nm0000871,5,1
nm2169377,,
nm0348123,2,4
nm0334488,1,1
nm8412166,0,2
nm0271084,2,0
nm0355070,5,5
nm5802340,,
nm0715485,,
nm1516293,6,10
nm0000976,3,6
nm0025603,,
nm4118745,,
nm4069449,0,2
